establishment_name,establishment_type,establishment_address,inspection_date,establishment_status,min_inspections_per_year,severity,action
FANNY CHADWICK'S,Restaurant,268 HOWLAND AVE,2022-11-16,Pass,2,M - Minor,Notice to Comply
FANNY CHADWICK'S,Restaurant,268 HOWLAND AVE,2023-09-08,Pass,2,M - Minor,Notice to Comply
FANTAIL BAKERY,Bakery,333 RONCESVALLES AVE,2022-07-20,Pass,2,S - Significant,Corrected During Inspection
FANTAIL BAKERY,Bakery,333 RONCESVALLES AVE,2022-07-20,Pass,2,NA - Not Applicable,Notice to Comply
FANTASY KITCHEN CO,Restaurant,195 HARBORD ST,2023-10-16,Pass,3,NA - Not Applicable,Notice to Comply
FANTASY KITCHEN CO,Restaurant,195 HARBORD ST,2023-10-16,Pass,3,M - Minor,Notice to Comply
FANTASY KITCHEN CO,Restaurant,195 HARBORD ST,2023-10-16,Pass,3,S - Significant,Corrected During Inspection
FANTASY KITCHEN CO,Restaurant,195 HARBORD ST,2023-10-16,Pass,3,M - Minor,Notice to Comply
FANTASY KITCHEN CO,Restaurant,195 HARBORD ST,2023-10-16,Pass,3,S - Significant,Corrected During Inspection
FANTASY KITCHEN CO,Restaurant,195 HARBORD ST,2023-10-16,Pass,3,M - Minor,Notice to Comply
FANTASY KITCHEN CO.,Restaurant,2385 DUNDAS ST W,2023-04-12,Pass,3,M - Minor,Notice to Comply
FANTASY KITCHEN CO.,Restaurant,2385 DUNDAS ST W,2023-04-12,Pass,3,M - Minor,Notice to Comply
FANTASY KITCHEN CO.,Restaurant,2385 DUNDAS ST W,2023-07-26,Pass,3,M - Minor,Notice to Comply
FANTASY KITCHEN CO.,Restaurant,2385 DUNDAS ST W,2023-07-26,Pass,3,M - Minor,Notice to Comply
FANTASY KITCHEN CO.,Restaurant,2385 DUNDAS ST W,2023-07-26,Pass,3,M - Minor,Notice to Comply
FAR EAST CHINESE FOOD,Food Take Out,137 MARTIN GROVE RD,2022-02-23,Pass,2,M - Minor,Notice to Comply
FAR EAST CHINESE FOOD,Food Take Out,137 MARTIN GROVE RD,2022-02-23,Pass,2,M - Minor,Notice to Comply
FAR EAST CHINESE FOOD,Food Take Out,137 MARTIN GROVE RD,2023-02-16,Pass,2,M - Minor,Notice to Comply
FAR EAST CHINESE FOOD,Food Take Out,137 MARTIN GROVE RD,2023-02-16,Pass,2,M - Minor,Notice to Comply
FAR EAST CHINESE FOOD,Food Take Out,137 MARTIN GROVE RD,2023-11-01,Pass,2,M - Minor,Notice to Comply
FAR EAST CHINESE FOOD,Food Take Out,137 MARTIN GROVE RD,2024-01-08,Pass,2,S - Significant,Corrected During Inspection
FARM BOY,Supermarket,1015 LAKE SHORE BLVD E,2023-06-30,Pass,2,S - Significant,Corrected During Inspection
FARM BOY,Supermarket,"2149 YONGE ST, Flr-2",2022-07-28,Pass,2,M - Minor,Notice to Comply
FARM BOY,Supermarket,"2149 YONGE ST, Flr-2",2024-01-18,Pass,2,M - Minor,Notice to Comply
FARM BOY,Supermarket,777 BAY ST,2022-07-19,Pass,3,M - Minor,Notice to Comply
FARM BOY,Supermarket,777 BAY ST,2022-07-19,Pass,3,S - Significant,Corrected During Inspection
FARM BOY,Supermarket,777 BAY ST,2022-07-19,Pass,3,S - Significant,Corrected During Inspection
FARM BOY,Supermarket,777 BAY ST,2022-07-19,Pass,3,M - Minor,Notice to Comply
FARM BOY,Supermarket,777 BAY ST,2023-01-17,Pass,3,M - Minor,Notice to Comply
FARM BOY,Supermarket,777 BAY ST,2023-01-17,Pass,3,S - Significant,Corrected During Inspection
FARM BOY,Supermarket,777 BAY ST,2023-03-21,Pass,3,S - Significant,Corrected During Inspection
FARM BOY,Supermarket,777 BAY ST,2023-03-21,Pass,3,M - Minor,Notice to Comply
FARM BOY,Supermarket,777 BAY ST,2023-08-23,Pass,3,M - Minor,Notice to Comply
FARM BOY,Supermarket,777 BAY ST,2023-08-23,Pass,3,M - Minor,Closure Order
FARM BOY,Supermarket,777 BAY ST,2023-12-11,Pass,3,M - Minor,Notice to Comply
FARM BOY,Supermarket,777 BAY ST,2023-12-11,Pass,3,S - Significant,Corrected During Inspection
FARM BOY,Supermarket,207 QUEENS QUAY W,2022-10-07,Pass,2,M - Minor,Notice to Comply
FARM BOY,Supermarket,740 DUPONT ST,2023-09-27,Pass,2,M - Minor,Notice to Comply
FARM FRESH SUPERMARKET,Supermarket,4466 SHEPPARD AVE E,2022-09-16,Pass,3,C - Crucial,Notice to Comply
FARM FRESH SUPERMARKET,Supermarket,4466 SHEPPARD AVE E,2022-09-16,Pass,3,S - Significant,Notice to Comply
FARM FRESH SUPERMARKET,Supermarket,4466 SHEPPARD AVE E,2022-09-16,Pass,3,S - Significant,Notice to Comply
FARM FRESH SUPERMARKET,Supermarket,4466 SHEPPARD AVE E,2022-09-16,Pass,3,M - Minor,Notice to Comply
FARM FRESH SUPERMARKET,Supermarket,4466 SHEPPARD AVE E,2022-09-16,Pass,3,M - Minor,Notice to Comply
FARM FRESH SUPERMARKET,Supermarket,4466 SHEPPARD AVE E,2022-09-16,Pass,3,S - Significant,Notice to Comply
FARM FRESH SUPERMARKET,Supermarket,4466 SHEPPARD AVE E,2022-09-16,Pass,3,S - Significant,Notice to Comply
FARM FRESH SUPERMARKET,Supermarket,4466 SHEPPARD AVE E,2022-09-16,Pass,3,C - Crucial,Notice to Comply
FARM FRESH SUPERMARKET,Supermarket,4466 SHEPPARD AVE E,2023-04-25,Pass,3,S - Significant,Notice to Comply
FARM FRESH SUPERMARKET,Supermarket,4466 SHEPPARD AVE E,2023-04-25,Pass,3,M - Minor,Notice to Comply
FARM FRESH SUPERMARKET,Supermarket,4466 SHEPPARD AVE E,2023-04-25,Pass,3,M - Minor,Notice to Comply
FARM FRESH SUPERMARKET,Supermarket,4466 SHEPPARD AVE E,2023-04-25,Pass,3,S - Significant,Notice to Comply
FARM FRESH SUPERMARKET,Supermarket,4466 SHEPPARD AVE E,2023-04-25,Pass,3,C - Crucial,Notice to Comply
FARM FRESH SUPERMARKET,Supermarket,4466 SHEPPARD AVE E,2023-04-25,Pass,3,M - Minor,Notice to Comply
FARM FRESH SUPERMARKET,Supermarket,4466 SHEPPARD AVE E,2023-08-29,Pass,3,M - Minor,Notice to Comply
FARMACIA HEALTH BAR,Refreshment Stand (Stationary),2096 QUEEN ST E,2022-07-19,Pass,2,M - Minor,Notice to Comply
FARMACIA HEALTH BAR,Refreshment Stand (Stationary),2096 QUEEN ST E,2022-07-19,Pass,2,M - Minor,Notice to Comply
FARMACIA HEALTH BAR,Refreshment Stand (Stationary),2096 QUEEN ST E,2024-01-10,Pass,2,M - Minor,Notice to Comply
FARMBOY,Supermarket,"29 BATHURST ST, Unit-1",2022-05-09,Pass,2,M - Minor,Notice to Comply
FARMBOY,Supermarket,"29 BATHURST ST, Unit-1",2023-01-10,Pass,2,M - Minor,Notice to Comply
FARMER'S FRUIT MARKET,Food Store (Convenience/Variety),140 DANFORTH AVE,2023-07-11,Pass,1,S - Significant,Notice to Comply
FARMER'S FRUIT MARKET,Food Store (Convenience/Variety),140 DANFORTH AVE,2023-07-11,Pass,1,NA - Not Applicable,Notice to Comply
FARMHOUSE PRIVATE KITCHEN,Food Take Out,2301 BRIMLEY RD,2022-11-24,Pass,2,C - Crucial,Notice to Comply
FARMHOUSE PRIVATE KITCHEN,Food Take Out,2301 BRIMLEY RD,2022-11-24,Pass,2,S - Significant,Notice to Comply
FARMHOUSE PRIVATE KITCHEN,Food Take Out,2301 BRIMLEY RD,2023-06-14,Pass,2,M - Minor,Notice to Comply
FARNEEM CONVENIENCE,Food Store (Convenience/Variety),101 HUMBER BLVD,2023-10-03,Pass,1,M - Minor,Notice to Comply
FARNEEM CONVENIENCE,Food Store (Convenience/Variety),101 HUMBER BLVD,2023-10-03,Pass,1,C - Crucial,Notice to Comply
FARNEEM CONVENIENCE,Food Store (Convenience/Variety),101 HUMBER BLVD,2023-10-03,Pass,1,S - Significant,Notice to Comply
FARNEEM CONVENIENCE,Food Store (Convenience/Variety),101 HUMBER BLVD,2023-10-03,Pass,1,M - Minor,Notice to Comply
FARNEEM CONVENIENCE,Food Store (Convenience/Variety),101 HUMBER BLVD,2023-10-03,Pass,1,M - Minor,Notice to Comply
FAST FRESH FOODS,Food Court Vendor,199 BAY ST,2022-06-20,Pass,2,M - Minor,Notice to Comply
FAST FRESH FOODS,Food Court Vendor,199 BAY ST,2022-11-01,Pass,2,M - Minor,Notice to Comply
FAST FRESH FOODS,Food Court Vendor,199 BAY ST,2023-05-04,Pass,2,M - Minor,Notice to Comply
FAST FRESH FOODS,Food Court Vendor,199 BAY ST,2023-11-06,Pass,2,S - Significant,Corrected During Inspection
FAST FRESH FOODS,Food Court Vendor,1 DUNDAS ST W,2022-06-24,Pass,2,M - Minor,Notice to Comply
FAST FRESH FOODS,Food Court Vendor,1 DUNDAS ST W,2022-06-24,Pass,2,M - Minor,Notice to Comply
FAST FRESH FOODS,Food Court Vendor,1 DUNDAS ST W,2022-11-03,Pass,2,M - Minor,Notice to Comply
FAST FRESH FOODS,Food Take Out,"145 KING ST W, #24",2022-08-16,Pass,2,NA - Not Applicable,Notice to Comply
FAST FRESH FOODS,Food Take Out,120 ADELAIDE ST W,2022-09-13,Pass,2,M - Minor,Notice to Comply
FAST FRESH FOODS,Food Take Out,120 ADELAIDE ST W,2023-04-04,Pass,2,M - Minor,Notice to Comply
FAST FRESH FOODS,Food Take Out,120 ADELAIDE ST W,2023-04-04,Pass,2,M - Minor,Notice to Comply
FAST FRESH FOODS,Food Take Out,120 ADELAIDE ST W,2023-09-07,Pass,2,M - Minor,Notice to Comply
FAST FRESH FOODS,Food Take Out,100 WELLINGTON ST W,2022-05-03,Pass,2,M - Minor,Notice to Comply
FAST FRESH FOODS,Food Take Out,100 WELLINGTON ST W,2022-05-03,Pass,2,NA - Not Applicable,Notice to Comply
FAST FRESH FOODS,Food Take Out,100 WELLINGTON ST W,2022-05-03,Pass,2,M - Minor,Notice to Comply
FAST FRESH FOODS,Food Take Out,100 WELLINGTON ST W,2022-11-25,Pass,2,M - Minor,Notice to Comply
FAST FRESH FOODS,Food Court Vendor,88 QUEENS QUAY W,2022-09-23,Pass,2,S - Significant,Corrected During Inspection
FASTWICH,Food Take Out,335 YONGE ST,2023-11-22,Pass,3,NA - Not Applicable,Notice to Comply
FAT BASTARD BURRITO,Restaurant,634 YONGE ST,2022-05-26,Pass,2,M - Minor,Corrected During Inspection
FAT BASTARD BURRITO,Restaurant,634 YONGE ST,2023-04-25,Pass,2,M - Minor,Notice to Comply
FAT BASTARD BURRITO,Restaurant,187 COLLEGE ST,2022-09-14,Pass,3,M - Minor,Notice to Comply
FAT BASTARD BURRITO,Restaurant,187 COLLEGE ST,2023-05-11,Pass,3,S - Significant,Corrected During Inspection
FAT BASTARD BURRITO,Restaurant,351 BREMNER BLVD,2022-08-17,Pass,2,M - Minor,Notice to Comply
FAT BASTARD BURRITO,Restaurant,351 BREMNER BLVD,2023-10-17,Pass,2,M - Minor,Notice to Comply
FAT BASTARD BURRITO,Restaurant,351 BREMNER BLVD,2023-10-17,Pass,2,M - Minor,Notice to Comply
FAT BASTARD BURRITO,Restaurant,366 BLOOR ST E,2023-07-11,Pass,2,C - Crucial,Notice to Comply
FAT BASTARD BURRITO,Restaurant,366 BLOOR ST E,2023-07-11,Pass,2,S - Significant,Notice to Comply
FAT BASTARD BURRITO,Restaurant,"4455 KINGSTON RD, Unit-1",2023-10-30,Pass,2,M - Minor,Notice to Comply
FAT BASTARD BURRITO,Food Take Out,"96 GERRARD ST E, Unit-3",2024-01-03,Pass,2,S - Significant,Corrected During Inspection
FAT BASTARD BURRITO,Restaurant,"95 THE POND RD, Unit-80",2022-04-29,Pass,2,C - Crucial,Notice to Comply
FAT BASTARD BURRITO,Restaurant,"95 THE POND RD, Unit-80",2022-04-29,Pass,2,NA - Not Applicable,Notice to Comply
FAT BASTARD BURRITO,Restaurant,"95 THE POND RD, Unit-80",2022-04-29,Pass,2,S - Significant,Notice to Comply
FAT BASTARD BURRITO,Restaurant,"95 THE POND RD, Unit-80",2023-01-24,Pass,2,M - Minor,Notice to Comply
FAT BASTARD BURRITO CO.,Food Take Out,1180 THE QUEENSWAY,2022-07-06,Pass,2,M - Minor,Notice to Comply
FAT BASTARD BURRITO CO.,Food Take Out,1180 THE QUEENSWAY,2023-07-24,Pass,2,S - Significant,Notice to Comply
FAT BASTARD BURRITO CO.,Food Take Out,2400 BLOOR ST W,2022-05-12,Pass,2,S - Significant,Corrected During Inspection
FAT BASTARD BURRITO CO.,Food Take Out,2008 QUEEN ST E,2023-08-23,Pass,2,S - Significant,Corrected During Inspection
FAT BASTARD BURRITO CO.,Food Take Out,2538 WESTON RD,2023-02-13,Pass,2,M - Minor,Notice to Comply
FAT BASTARD BURRITO CO.,Food Take Out,808 YORK MILLS RD,2023-03-29,Pass,2,M - Minor,Notice to Comply
FAT BASTARD BURRITO CO.,Food Take Out,808 YORK MILLS RD,2023-03-29,Pass,2,M - Minor,Notice to Comply
FAT BASTARD BURRITO CO.,Food Take Out,808 YORK MILLS RD,2023-09-01,Pass,2,NA - Not Applicable,Notice to Comply
FAT BASTARD BURRITO CO.,Restaurant,2561 VICTORIA PARK AVE,2023-11-03,Pass,2,M - Minor,Notice to Comply
FAT BOY RESTAURANT,Restaurant,"5651 STEELES AVE E, Unit-28",2023-01-16,Pass,3,M - Minor,Notice to Comply
FAT BOY RESTAURANT,Restaurant,"5651 STEELES AVE E, Unit-28",2023-05-18,Pass,3,S - Significant,Corrected During Inspection
FAT BOY RESTAURANT,Restaurant,"5651 STEELES AVE E, Unit-28",2023-10-05,Pass,3,M - Minor,Corrected During Inspection
FAT BOY RESTAURANT,Restaurant,"5651 STEELES AVE E, Unit-28",2023-10-05,Pass,3,M - Minor,Notice to Comply
FATBURGER,Restaurant,565 BLOOR ST W,2023-07-20,Pass,3,S - Significant,Corrected During Inspection
FATBURGER,Restaurant,565 BLOOR ST W,2023-07-20,Pass,3,M - Minor,Notice to Comply
FATBURGER,Restaurant,565 BLOOR ST W,2023-10-31,Pass,3,M - Minor,Notice to Comply
FATBURGER,Restaurant,565 BLOOR ST W,2023-10-31,Pass,3,S - Significant,Notice to Comply
FATBURGER,Restaurant,565 BLOOR ST W,2023-10-31,Pass,3,M - Minor,Notice to Comply
FATBURGER,Restaurant,565 BLOOR ST W,2023-10-31,Pass,3,S - Significant,Notice to Comply
FATHER HENRY CARR CATHOLIC HIGHSCHOOL CAFETERIA,Secondary School Food Services,1760 MARTIN GROVE RD,2022-10-14,Pass,2,M - Minor,Notice to Comply
FATHER HENRY CARR CATHOLIC HIGHSCHOOL CAFETERIA,Secondary School Food Services,1760 MARTIN GROVE RD,2023-04-04,Pass,2,NA - Not Applicable,Notice to Comply
FATHER HENRY CARR CATHOLIC HIGHSCHOOL CAFETERIA,Secondary School Food Services,1760 MARTIN GROVE RD,2023-09-20,Pass,2,M - Minor,Notice to Comply
FATPASHA,Restaurant,414 DUPONT ST,2022-10-06,Pass,3,M - Minor,Notice to Comply
FATPASHA,Restaurant,414 DUPONT ST,2022-10-06,Pass,3,M - Minor,Notice to Comply
FATPASHA,Restaurant,414 DUPONT ST,2022-10-06,Pass,3,M - Minor,Notice to Comply
FATPASHA,Restaurant,414 DUPONT ST,2022-10-06,Pass,3,M - Minor,Notice to Comply
FATPASHA,Restaurant,414 DUPONT ST,2022-10-06,Pass,3,M - Minor,Notice to Comply
FAY'S KITCHEN,Food Take Out,1761 KEELE ST,2022-06-30,Pass,2,M - Minor,Notice to Comply
FAY'S KITCHEN,Food Take Out,1761 KEELE ST,2023-10-16,Pass,2,NA - Not Applicable,Notice to Comply
FAY'S KITCHEN,Food Take Out,1761 KEELE ST,2023-10-16,Pass,2,M - Minor,Not in Compliance
FAYWOOD BOULEVARD CHILD CARE PROGRAM,Child Care - Catered,"95 FAYWOOD BLVD, Unit-2",2023-01-27,Pass,2,M - Minor,Notice to Comply
FBI PIZZA,Restaurant,2336 LAKE SHORE BLVD W,2022-09-20,Pass,2,C - Crucial,Notice to Comply
FBI PIZZA,Restaurant,2336 LAKE SHORE BLVD W,2022-09-20,Pass,2,M - Minor,Notice to Comply
FBI PIZZA,Restaurant,2336 LAKE SHORE BLVD W,2022-09-20,Pass,2,M - Minor,Notice to Comply
FBI PIZZA,Restaurant,2336 LAKE SHORE BLVD W,2022-09-20,Pass,2,S - Significant,Notice to Comply
FBI PIZZA,Restaurant,2336 LAKE SHORE BLVD W,2022-09-20,Pass,2,C - Crucial,Notice to Comply
FBI PIZZA,Restaurant,2336 LAKE SHORE BLVD W,2022-09-20,Pass,2,M - Minor,Notice to Comply
FBI PIZZA,Restaurant,2336 LAKE SHORE BLVD W,2022-09-20,Pass,2,NA - Not Applicable,Notice to Comply
FBI PIZZA,Restaurant,2336 LAKE SHORE BLVD W,2022-09-20,Pass,2,S - Significant,Notice to Comply
FBI PIZZA,Restaurant,2336 LAKE SHORE BLVD W,2022-09-22,Pass,2,NA - Not Applicable,Notice to Comply
FBI PIZZA,Restaurant,1248 ST CLAIR AVE W,2022-08-31,Pass,2,NA - Not Applicable,Notice to Comply
FBI PIZZA,Restaurant,1248 ST CLAIR AVE W,2023-01-03,Pass,2,NA - Not Applicable,Notice to Comply
FEARLESS MEAT,Restaurant,884 KINGSTON RD,2023-05-01,Pass,2,M - Minor,Notice to Comply
FEAST OF DILLI,Restaurant,378 BROWNS LINE,2022-06-02,Pass,2,M - Minor,Notice to Comply
FEAST OF DILLI,Restaurant,378 BROWNS LINE,2023-03-03,Pass,2,M - Minor,Notice to Comply
FEAST OF DILLI,Restaurant,378 BROWNS LINE,2023-03-03,Pass,2,NA - Not Applicable,Notice to Comply
FEAST OF DILLI,Restaurant,378 BROWNS LINE,2023-12-28,Pass,2,M - Minor,Notice to Comply
FEAST OF DILLI,Restaurant,378 BROWNS LINE,2023-12-28,Pass,2,M - Minor,Notice to Comply
FEAST OF DILLI,Restaurant,378 BROWNS LINE,2023-12-28,Pass,2,S - Significant,Notice to Comply
FEASTO FOODS INC,Food Caterer,"28 INDUSTRIAL ST, Unit-103",2023-06-07,Pass,2,M - Minor,Notice to Comply
FEDERICK RESTAURANT,Restaurant,"1920 ELLESMERE RD, Unit-102",2022-07-19,Pass,3,S - Significant,Corrected During Inspection
FEDERICK RESTAURANT,Restaurant,"1920 ELLESMERE RD, Unit-102",2023-01-16,Pass,3,S - Significant,Corrected During Inspection
FEDERICK RESTAURANT,Restaurant,"1920 ELLESMERE RD, Unit-102",2023-05-24,Pass,3,NA - Not Applicable,Notice to Comply
FEDERICK RESTAURANT,Restaurant,"1920 ELLESMERE RD, Unit-102",2023-05-24,Pass,3,M - Minor,Notice to Comply
FEED SCARBOROUGH,Food Bank,"3595 ST CLAIR AVE E, Unit-22",2022-10-31,Pass,2,M - Minor,Notice to Comply
FEED SCARBOROUGH,Food Bank,"3595 ST CLAIR AVE E, Unit-22",2023-09-13,Pass,2,M - Minor,Notice to Comply
FEED SCARBOROUGH,Food Bank,"3595 ST CLAIR AVE E, Unit-22",2023-09-13,Pass,2,M - Minor,Notice to Comply
FEED SCARBOROUGH,Food Bank,4630 KINGSTON RD,2023-12-07,Pass,2,S - Significant,Notice to Comply
FEED SCARBOROUGH,Food Bank,4630 KINGSTON RD,2023-12-07,Pass,2,S - Significant,Notice to Comply
FEED SCARBOROUGH,Food Bank,772 WARDEN AVE,2024-01-04,Pass,1,S - Significant,Corrected During Inspection
FENG TAI FOOD COURT,Food Court Vendor,355 BAMBURGH CRCL,2023-09-22,Pass,2,M - Minor,Notice to Comply
FENG TAI FOOD COURT,Food Court Vendor,355 BAMBURGH CRCL,2023-09-22,Pass,2,M - Minor,Notice to Comply
FENNEL KITCHEN INC.,Food Caterer,"70 SILVER STAR BLVD, Unit-112",2022-11-14,Pass,3,M - Minor,Notice to Comply
FENNEL KITCHEN INC.,Food Caterer,"70 SILVER STAR BLVD, Unit-112",2023-05-10,Pass,3,M - Minor,Notice to Comply
FENNEL KITCHEN INC.,Food Caterer,"70 SILVER STAR BLVD, Unit-112",2023-05-10,Pass,3,M - Minor,Notice to Comply
FENNEL KITCHEN INC.,Food Caterer,"70 SILVER STAR BLVD, Unit-112",2023-11-20,Pass,3,S - Significant,Corrected During Inspection
FENNEL KITCHEN INC.,Food Caterer,"70 SILVER STAR BLVD, Unit-112",2023-11-20,Pass,3,M - Minor,Notice to Comply
FENSIDE DRIVE CHILDREN'S CENTRE,Child Care - Food Preparation,131 FENSIDE DR,2023-02-03,Pass,3,S - Significant,Notice to Comply
FENSIDE DRIVE CHILDREN'S CENTRE,Child Care - Food Preparation,131 FENSIDE DR,2023-02-03,Pass,3,M - Minor,Notice to Comply
FENSIDE DRIVE CHILDREN'S CENTRE,Child Care - Food Preparation,131 FENSIDE DR,2023-02-03,Pass,3,S - Significant,Notice to Comply
FERN AVENUE PUBLIC SCHOOL,Child Care - Food Preparation,128 FERN AVE,2023-03-07,Pass,3,M - Minor,Notice to Comply
FERN AVENUE PUBLIC SCHOOL,Child Care - Food Preparation,128 FERN AVE,2023-05-09,Pass,3,M - Minor,Notice to Comply
FERN AVENUE PUBLIC SCHOOL,Child Care - Food Preparation,128 FERN AVE,2023-05-09,Pass,3,M - Minor,Notice to Comply
FERN AVENUE PUBLIC SCHOOL,Child Care - Food Preparation,128 FERN AVE,2023-05-09,Pass,3,M - Minor,Notice to Comply
FERNANDO DRY FISH,Food Processing Plant,"4800 SHEPPARD AVE E, Unit-101",2023-11-02,Pass,2,S - Significant,Notice to Comply
FERRARO,Restaurant,502 EGLINTON AVE W,2022-10-05,Pass,2,M - Minor,Notice to Comply
FERRARO,Restaurant,502 EGLINTON AVE W,2023-01-12,Pass,2,M - Minor,Notice to Comply
FERRO,Restaurant,769 ST CLAIR AVE W,2022-07-05,Pass,3,S - Significant,Corrected During Inspection
FERRO,Restaurant,769 ST CLAIR AVE W,2022-07-05,Pass,3,S - Significant,Corrected During Inspection
FERRO,Restaurant,769 ST CLAIR AVE W,2023-04-04,Pass,3,S - Significant,Corrected During Inspection
FERRO,Restaurant,769 ST CLAIR AVE W,2023-04-04,Pass,3,S - Significant,Corrected During Inspection
FERRO,Restaurant,769 ST CLAIR AVE W,2023-04-04,Pass,3,M - Minor,Notice to Comply
FERRO,Restaurant,769 ST CLAIR AVE W,2023-07-04,Pass,3,M - Minor,Notice to Comply
FERRO,Restaurant,769 ST CLAIR AVE W,2023-07-04,Pass,3,M - Minor,Notice to Comply
FESTIVAL M&G DISTRIBUTING FINE FOODS,Food Store (Convenience/Variety),649 COLLEGE ST,2022-11-30,Pass,1,M - Minor,Notice to Comply
FET ZUN,Restaurant,252 DUPONT ST,2023-08-16,Pass,3,M - Minor,Notice to Comply
FETA & OLIVES,Food Court Vendor,595 BAY ST,2022-02-03,Pass,3,M - Minor,Notice to Comply
FETA & OLIVES,Food Court Vendor,595 BAY ST,2022-07-05,Pass,3,M - Minor,Notice to Comply
FETA & OLIVES,Food Court Vendor,595 BAY ST,2022-07-05,Pass,3,S - Significant,Corrected During Inspection
FETA & OLIVES,Food Court Vendor,595 BAY ST,2022-10-03,Pass,3,M - Minor,Notice to Comply
FETA OLIVES,Food Court Vendor,"10 DUNDAS ST E, Bldg-0",2022-09-19,Pass,2,M - Minor,Notice to Comply
FETA OLIVES,Food Court Vendor,"10 DUNDAS ST E, Bldg-0",2022-09-19,Pass,2,S - Significant,Corrected During Inspection
FIAMMA,Restaurant,5555 EGLINTON AVE W,2022-05-02,Pass,2,M - Minor,Notice to Comply
FIAMMA,Restaurant,5555 EGLINTON AVE W,2023-08-17,Pass,2,M - Minor,Notice to Comply
FIDDLERS DELL BAR & GRILL,Restaurant,781 ANNETTE ST,2023-03-24,Pass,2,M - Minor,Notice to Comply
FIDDLERS DELL BAR & GRILL,Restaurant,781 ANNETTE ST,2023-03-24,Pass,2,NA - Not Applicable,Notice to Comply
FIDDLERS DELL BAR & GRILL,Restaurant,781 ANNETTE ST,2023-12-17,Pass,2,NA - Not Applicable,Notice to Comply
FIDDLERS DELL BAR & GRILL,Restaurant,781 ANNETTE ST,2023-12-17,Pass,2,S - Significant,Corrected During Inspection
FIESTA FARMS SUPERMARKET,Supermarket,"200 CHRISTIE ST, Unit-1",2023-05-30,Pass,2,M - Minor,Notice to Comply
FIESTA GARIBALDI,Restaurant,"9 MILVAN DR, Unit-7B",2022-08-08,Pass,2,M - Minor,Notice to Comply
FIESTA GARIBALDI,Restaurant,"9 MILVAN DR, Unit-7B",2022-08-08,Pass,2,M - Minor,Notice to Comply
FIESTA GARIBALDI,Restaurant,"9 MILVAN DR, Unit-7B",2023-02-13,Pass,2,NA - Not Applicable,Notice to Comply
FIESTA GARIBALDI,Restaurant,"9 MILVAN DR, Unit-7B",2023-02-13,Pass,2,M - Minor,Notice to Comply
FIESTA GARIBALDI,Restaurant,"9 MILVAN DR, Unit-7B",2023-06-19,Pass,2,M - Minor,Notice to Comply
FIFE HOUSE FOUNDATION - HUNTLEY THP,Institutional Food Services,9 HUNTLEY ST,2022-08-17,Pass,3,M - Minor,Notice to Comply
FIFE HOUSE FOUNDATION - HUNTLEY THP,Institutional Food Services,9 HUNTLEY ST,2023-02-15,Pass,3,M - Minor,Notice to Comply
FIFE HOUSE FOUNDATION - HUNTLEY THP,Institutional Food Services,9 HUNTLEY ST,2023-02-15,Pass,3,M - Minor,Notice to Comply
FIFE HOUSE FOUNDATION - HUNTLEY THP,Institutional Food Services,9 HUNTLEY ST,2023-02-15,Pass,3,S - Significant,Corrected During Inspection
FIFE HOUSE FOUNDATION - HUNTLEY THP,Institutional Food Services,9 HUNTLEY ST,2023-06-02,Pass,3,S - Significant,Corrected During Inspection
FIFE HOUSE FOUNDATION - HUNTLEY THP,Institutional Food Services,9 HUNTLEY ST,2023-06-02,Pass,3,M - Minor,Notice to Comply
FIFE HOUSE FOUNDATION - HUNTLEY THP,Institutional Food Services,9 HUNTLEY ST,2023-06-02,Pass,3,S - Significant,Corrected During Inspection
FIFE HOUSE FOUNDATION - HUNTLEY THP,Institutional Food Services,9 HUNTLEY ST,2023-06-02,Pass,3,S - Significant,Corrected During Inspection
FIFE HOUSE FOUNDATION - HUNTLEY THP,Institutional Food Services,9 HUNTLEY ST,2023-10-03,Pass,3,C - Crucial,Notice to Comply
FIFE HOUSE FOUNDATION - HUNTLEY THP,Institutional Food Services,9 HUNTLEY ST,2023-10-03,Pass,3,M - Minor,Notice to Comply
FIFTH AVENUE EATERY AND COFFEE HOUSE,Restaurant,"1210 SHEPPARD AVE E, Unit-101",2023-02-13,Pass,3,NA - Not Applicable,Notice to Comply
FIFTH AVENUE EATERY AND COFFEE HOUSE,Restaurant,"1210 SHEPPARD AVE E, Unit-101",2023-11-24,Pass,3,M - Minor,Notice to Comply
FIG'S BREAKFAST & LUNCH,Restaurant,344 QUEEN ST E,2023-02-02,Pass,3,S - Significant,Notice to Comply
FIG'S BREAKFAST & LUNCH,Restaurant,344 QUEEN ST E,2023-02-02,Pass,3,M - Minor,Notice to Comply
FIG'S BREAKFAST & LUNCH,Restaurant,344 QUEEN ST E,2023-02-02,Pass,3,M - Minor,Notice to Comply
FIG'S BREAKFAST & LUNCH,Restaurant,344 QUEEN ST E,2023-02-02,Pass,3,S - Significant,Notice to Comply
