establishment_name,establishment_type,establishment_address,inspection_date,establishment_status,min_inspections_per_year,severity,action
CHURCHILL CHUMS SCHOOL AGE CHILD CARE CENTRE,Child Care - Food Preparation,188 CHURCHILL AVE,2023-03-27,Pass,2,,
CHURCHILL CHUMS SCHOOL AGE CHILD CARE CENTRE,Child Care - Food Preparation,188 CHURCHILL AVE,2023-10-13,Pass,2,,
CHURCHILL'S FINE GOURMET GIFTS,Bakery,882 MILLWOOD RD,2022-04-12,Pass,1,,
CHURCHS TEXAS CHICKEN,Restaurant,809 DUNDAS ST W,2022-12-06,Pass,3,,
CHURCHS TEXAS CHICKEN,Restaurant,809 DUNDAS ST W,2023-03-23,Pass,3,M - Minor,Notice to Comply
CHURCHS TEXAS CHICKEN,Restaurant,809 DUNDAS ST W,2023-03-23,Pass,3,NA - Not Applicable,Notice to Comply
CHURCHS TEXAS CHICKEN,Restaurant,809 DUNDAS ST W,2023-03-23,Pass,3,M - Minor,Notice to Comply
CHURCHS TEXAS CHICKEN,Restaurant,809 DUNDAS ST W,2023-05-09,Pass,3,M - Minor,Notice to Comply
CHURCHS TEXAS CHICKEN,Restaurant,809 DUNDAS ST W,2023-05-09,Pass,3,M - Minor,Notice to Comply
CHURCHS TEXAS CHICKEN,Restaurant,809 DUNDAS ST W,2023-05-09,Pass,3,NA - Not Applicable,Notice to Comply
CHURCHS TEXAS CHICKEN,Restaurant,809 DUNDAS ST W,2023-08-10,Pass,3,M - Minor,Notice to Comply
CHURCHS TEXAS CHICKEN,Restaurant,809 DUNDAS ST W,2023-08-10,Pass,3,S - Significant,Corrected During Inspection
CHURCHS TEXAS CHICKEN,Restaurant,809 DUNDAS ST W,2023-08-10,Pass,3,M - Minor,Notice to Comply
CHURCHS TEXAS CHICKEN,Restaurant,809 DUNDAS ST W,2023-10-20,Pass,3,,
CHURRASCO OF ST CLAIR,Food Take Out,679 ST CLAIR AVE W,2022-11-09,Pass,3,S - Significant,Notice to Comply
CHURRASCO OF ST CLAIR,Food Take Out,679 ST CLAIR AVE W,2022-11-09,Pass,3,M - Minor,Notice to Comply
CHURRASCO OF ST CLAIR,Food Take Out,679 ST CLAIR AVE W,2022-11-09,Pass,3,C - Crucial,Notice to Comply
CHURRASCO OF ST CLAIR,Food Take Out,679 ST CLAIR AVE W,2022-11-09,Pass,3,C - Crucial,Notice to Comply
CHURRASCO OF ST CLAIR,Food Take Out,679 ST CLAIR AVE W,2022-11-09,Pass,3,C - Crucial,Notice to Comply
CHURRASCO OF ST CLAIR,Food Take Out,679 ST CLAIR AVE W,2022-11-23,Pass,3,M - Minor,Notice to Comply
CHURRASCO OF ST CLAIR,Food Take Out,679 ST CLAIR AVE W,2023-03-17,Pass,3,S - Significant,Corrected During Inspection
CHURRASCO OF ST CLAIR,Food Take Out,679 ST CLAIR AVE W,2023-03-17,Pass,3,S - Significant,Corrected During Inspection
CHURRASCO OF ST CLAIR,Food Take Out,679 ST CLAIR AVE W,2023-04-18,Pass,3,,
CHURRASCO OF ST CLAIR,Food Take Out,679 ST CLAIR AVE W,2023-08-24,Pass,3,M - Minor,Notice to Comply
CHURRASCO OF ST CLAIR,Food Take Out,679 ST CLAIR AVE W,2023-08-24,Pass,3,M - Minor,Notice to Comply
CHURRASCO OF ST CLAIR,Food Take Out,679 ST CLAIR AVE W,2023-08-24,Pass,3,S - Significant,Corrected During Inspection
CHURRASCO OF ST CLAIR,Food Take Out,679 ST CLAIR AVE W,2023-12-15,Pass,3,M - Minor,Notice to Comply
CHURRASCO OF ST CLAIR,Food Take Out,679 ST CLAIR AVE W,2023-12-15,Pass,3,M - Minor,Notice to Comply
CHURRASCO OF ST CLAIR,Food Take Out,679 ST CLAIR AVE W,2023-12-15,Pass,3,S - Significant,Corrected During Inspection
CHURRASCO OF ST LAWRENCE,Food Take Out,"91 FRONT ST E, Unit-49",2022-03-25,Pass,3,,
CHURRASCO OF ST LAWRENCE,Food Take Out,"91 FRONT ST E, Unit-49",2022-12-20,Pass,3,,
CHURRASCO OF ST LAWRENCE,Food Take Out,"91 FRONT ST E, Unit-49",2023-02-03,Pass,3,M - Minor,Notice to Comply
CHURRASCO OF ST LAWRENCE,Food Take Out,"91 FRONT ST E, Unit-49",2023-07-05,Pass,3,,
CHURRASCO OF ST LAWRENCE,Food Take Out,"91 FRONT ST E, Unit-49",2023-10-20,Pass,3,M - Minor,Notice to Comply
CHURRASQUEIRA DO SARDINHA,Restaurant,707 COLLEGE ST,2022-06-08,Pass,2,M - Minor,Notice to Comply
CHURRASQUEIRA DO SARDINHA,Restaurant,707 COLLEGE ST,2022-12-22,Pass,2,NA - Not Applicable,Notice to Comply
CHURRASQUEIRA DO SARDINHA,Restaurant,707 COLLEGE ST,2022-12-22,Pass,2,S - Significant,Corrected During Inspection
CHURRASQUEIRA DO SARDINHA,Restaurant,707 COLLEGE ST,2023-05-25,Pass,2,,
CHURRASQUEIRA DO SARDINHA,Restaurant,707 COLLEGE ST,2023-09-28,Pass,2,,
CHURRASQUEIRA ESTRELA,Food Take Out,2275 KEELE ST,2022-04-06,Pass,2,M - Minor,Notice to Comply
CHURRASQUEIRA ESTRELA,Food Take Out,2275 KEELE ST,2022-12-15,Pass,2,S - Significant,Notice to Comply
CHURRASQUEIRA ESTRELA,Food Take Out,2275 KEELE ST,2022-12-15,Pass,2,S - Significant,Notice to Comply
CHURRASQUEIRA ESTRELA,Food Take Out,2275 KEELE ST,2022-12-15,Pass,2,S - Significant,Notice to Comply
CHURRASQUEIRA ESTRELA,Food Take Out,2275 KEELE ST,2023-01-04,Pass,2,,
CHURRASQUEIRA ESTRELA,Food Take Out,2275 KEELE ST,2023-05-23,Pass,2,S - Significant,Notice to Comply
CHURRASQUEIRA ESTRELA,Food Take Out,2275 KEELE ST,2023-05-23,Pass,2,S - Significant,Notice to Comply
CHURRASQUEIRA ESTRELA,Food Take Out,2275 KEELE ST,2023-05-23,Pass,2,S - Significant,Notice to Comply
CHURRASQUEIRA ESTRELA,Food Take Out,2275 KEELE ST,2023-05-30,Pass,2,,
CHURRASQUEIRA MARTINS,Restaurant,2700 ST CLAIR AVE W,2022-04-29,Pass,2,,
CHURRASQUEIRA MARTINS,Restaurant,2700 ST CLAIR AVE W,2023-03-27,Pass,2,,
CHURRASQUEIRA MARTINS,Restaurant,2700 ST CLAIR AVE W,2023-12-08,Pass,2,,
CHURRASQUEIRA MARTINS GRILL HOUSE,Restaurant,"605 ROGERS RD, Unit-D1",2022-04-20,Pass,2,M - Minor,Notice to Comply
CHURRASQUEIRA MARTINS GRILL HOUSE,Restaurant,"605 ROGERS RD, Unit-D1",2023-03-01,Pass,2,,
CHURRASQUEIRA MARTINS GRILL HOUSE,Restaurant,"605 ROGERS RD, Unit-D1",2023-09-01,Pass,2,S - Significant,Corrected During Inspection
CHURRASQUEIRA NOVA LISBOA AND YAUCA'S LOUNGE LTD,Banquet Facility,1355 ST CLAIR AVE W,2022-09-21,Pass,3,,
CHURRASQUEIRA NOVA LISBOA AND YAUCA'S LOUNGE LTD,Banquet Facility,1355 ST CLAIR AVE W,2023-03-30,Pass,3,,
CHURRASQUEIRA NOVA LISBOA AND YAUCA'S LOUNGE LTD,Banquet Facility,1355 ST CLAIR AVE W,2023-08-15,Pass,3,,
CHURRASQUEIRA NOVA LISBOA AND YAUCA'S LOUNGE LTD,Banquet Facility,1355 ST CLAIR AVE W,2023-12-05,Pass,3,,
CHURRASQUEIRA SAO MIGUEL,Food Take Out,2831 WESTON RD,2022-06-01,Pass,2,,
CHURRASQUEIRA SAO MIGUEL,Food Take Out,2831 WESTON RD,2023-04-26,Pass,2,M - Minor,Notice to Comply
CHURRASQUEIRA SAO MIGUEL,Food Take Out,2831 WESTON RD,2023-11-09,Pass,2,M - Minor,Notice to Comply
CHURRASQUEIRA SAO MIGUEL,Restaurant,699 ST CLAIR AVE W,2023-07-04,Pass,3,,
CHURRASQUEIRA SAO MIGUEL,Restaurant,699 ST CLAIR AVE W,2023-10-10,Pass,3,S - Significant,Corrected During Inspection
CHURRASQUEIRA VIRA'S BBQ,Food Take Out,1969 DAVENPORT RD,2022-10-06,Pass,2,,
CHURRASQUEIRA VIRA'S BBQ,Food Take Out,1969 DAVENPORT RD,2023-03-03,Pass,2,,
CHURRASQUEIRA VIRA'S BBQ,Food Take Out,1969 DAVENPORT RD,2023-09-20,Pass,2,,
CHUTNEY'S FINE INDIAN CUISINE,Restaurant,3077 BLOOR ST W,2023-05-30,Pass,2,,
CHUTNEY'S FINE INDIAN CUISINE,Restaurant,3077 BLOOR ST W,2023-10-20,Pass,2,,
CIBC - LUNCH ROOM,Cafeteria - Private Access,"750 LAWRENCE AVE W, Unit-1",2022-08-26,Pass,2,M - Minor,Notice to Comply
CIBC - LUNCH ROOM,Cafeteria - Private Access,"750 LAWRENCE AVE W, Unit-1",2022-08-26,Pass,2,NA - Not Applicable,Notice to Comply
CIBC - LUNCH ROOM,Cafeteria - Private Access,"750 LAWRENCE AVE W, Unit-1",2023-02-01,Pass,2,M - Minor,Notice to Comply
CIBC - LUNCH ROOM,Cafeteria - Private Access,"750 LAWRENCE AVE W, Unit-1",2023-02-01,Pass,2,NA - Not Applicable,Notice to Comply
CIBC TOWER - FLOORS 6-8,Cafeteria - Private Access,81 BAY ST,2023-05-05,Pass,2,,
CIBC TOWER - FLOORS 6-8,Cafeteria - Private Access,81 BAY ST,2023-10-13,Pass,2,,
CIBC TOWER - PREMIUM DINING FL. 49,Cafeteria - Private Access,81 BAY ST,2023-05-05,Pass,3,,
CIBC TOWER - PREMIUM DINING FL. 49,Cafeteria - Private Access,81 BAY ST,2023-10-13,Pass,3,,
CIBO,Restaurant,522 KING ST W,2022-05-05,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,522 KING ST W,2022-05-05,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,522 KING ST W,2023-02-02,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,522 KING ST W,2023-02-02,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,522 KING ST W,2023-04-05,Pass,3,,
CIBO,Restaurant,522 KING ST W,2023-05-03,Pass,3,,
CIBO,Restaurant,522 KING ST W,2023-09-06,Pass,3,,
CIBO,Restaurant,133 YORKVILLE AVE,2022-03-03,Pass,3,S - Significant,Notice to Comply
CIBO,Restaurant,133 YORKVILLE AVE,2022-03-03,Pass,3,S - Significant,Notice to Comply
CIBO,Restaurant,133 YORKVILLE AVE,2022-03-03,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,133 YORKVILLE AVE,2022-03-07,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,133 YORKVILLE AVE,2022-04-14,Pass,3,,
CIBO,Restaurant,133 YORKVILLE AVE,2023-04-14,Pass,3,S - Significant,Corrected During Inspection
CIBO,Restaurant,133 YORKVILLE AVE,2023-04-14,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,133 YORKVILLE AVE,2023-04-14,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,133 YORKVILLE AVE,2023-04-14,Pass,3,S - Significant,Corrected During Inspection
CIBO,Restaurant,133 YORKVILLE AVE,2023-08-30,Pass,3,S - Significant,Corrected During Inspection
CIBO,Restaurant,2472 YONGE ST,2022-08-09,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2022-08-09,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2022-08-09,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2022-08-09,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2022-11-09,Pass,3,C - Crucial,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2022-11-09,Pass,3,S - Significant,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2022-11-09,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2022-11-10,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2023-04-20,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2023-04-20,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2023-04-20,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2023-04-20,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2023-04-20,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2023-08-17,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2023-08-17,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2023-08-17,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2023-08-17,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2023-11-30,Pass,3,S - Significant,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2023-11-30,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2023-11-30,Pass,3,M - Minor,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2023-11-30,Pass,3,S - Significant,Notice to Comply
CIBO,Restaurant,2472 YONGE ST,2023-12-04,Pass,3,,
CICIS PIZZA AND WINGS,Food Take Out,1596 QUEEN ST W,2023-01-16,Pass,2,,
CICIS PIZZA AND WINGS,Food Take Out,1596 QUEEN ST W,2023-12-12,Pass,2,M - Minor,Notice to Comply
CICIS PIZZA AND WINGS,Food Take Out,1596 QUEEN ST W,2023-12-12,Pass,2,M - Minor,Notice to Comply
CIDER BAR - CENTRE ISLAND,Food Take Out,1 CENTRE ISLAND PK,2022-07-12,Pass,2,,
CIDER BAR - CENTRE ISLAND,Food Take Out,1 CENTRE ISLAND PK,2023-07-07,Pass,2,,
CINDY'S CAFE,Cafeteria - Public Access,150 CONSUMERS RD,2022-03-22,Pass,2,M - Minor,Notice to Comply
CINDY'S CAFE,Cafeteria - Public Access,150 CONSUMERS RD,2022-07-28,Pass,2,M - Minor,Notice to Comply
CINDY'S CAFE,Cafeteria - Public Access,150 CONSUMERS RD,2022-07-28,Pass,2,M - Minor,Notice to Comply
CINDY'S CAFE,Cafeteria - Public Access,150 CONSUMERS RD,2023-01-17,Pass,2,M - Minor,Notice to Comply
CINDY'S CAFE,Cafeteria - Public Access,150 CONSUMERS RD,2023-01-17,Pass,2,M - Minor,Notice to Comply
CINDY'S CAFE,Cafeteria - Public Access,150 CONSUMERS RD,2023-09-22,Pass,2,M - Minor,Notice to Comply
CINDY'S CAFE,Cafeteria - Public Access,150 CONSUMERS RD,2023-09-22,Pass,2,M - Minor,Notice to Comply
CINEMA CONVENIENCE,Food Store (Convenience/Variety),127 RONCESVALLES AVE,2022-09-01,Pass,2,M - Minor,Notice to Comply
CINEMA CONVENIENCE,Food Store (Convenience/Variety),127 RONCESVALLES AVE,2023-02-13,Pass,2,M - Minor,Notice to Comply
CINEMA CONVENIENCE,Food Store (Convenience/Variety),127 RONCESVALLES AVE,2023-02-13,Pass,2,M - Minor,Notice to Comply
CINEMA CONVENIENCE,Food Store (Convenience/Variety),127 RONCESVALLES AVE,2023-07-27,Pass,2,NA - Not Applicable,Notice to Comply
CINEMA CONVENIENCE,Food Store (Convenience/Variety),127 RONCESVALLES AVE,2023-07-27,Pass,2,M - Minor,Notice to Comply
CINEMA CONVENIENCE,Food Store (Convenience/Variety),127 RONCESVALLES AVE,2023-07-27,Pass,2,M - Minor,Notice to Comply
CINEPLEX ENTERTAINMENT,Food Take Out,"5095 YONGE ST, Flr-3",2022-12-08,Pass,1,,
CINEPLEX ODEON,Food Take Out,22 LEBOVIC AVE,2022-12-14,Pass,1,,
CINEPLEX ODEON (MAIN CONCESSION),Food Court Vendor,1025 THE QUEENSWAY,2022-06-20,Pass,1,,
CINEPLEX ODEON (MAIN CONCESSION),Food Court Vendor,1025 THE QUEENSWAY,2023-10-17,Pass,1,,
CINEPLEX ODEON (MELT),Food Take Out,1025 THE QUEENSWAY,2022-10-13,Pass,1,,
CINEPLEX ODEON (MELT),Food Take Out,1025 THE QUEENSWAY,2023-10-17,Pass,1,,
CINEPLEX ODEON (OUT TAKES),Food Court Vendor,1025 THE QUEENSWAY,2022-06-20,Pass,2,,
CINEPLEX ODEON (OUT TAKES),Food Court Vendor,1025 THE QUEENSWAY,2023-05-04,Pass,2,,
CINEPLEX ODEON (OUT TAKES),Food Court Vendor,1025 THE QUEENSWAY,2023-10-17,Pass,2,,
CINEPLEX ODEON VARSITY CINEMAS CONC #2,Food Take Out,"55 BLOOR ST W, Unit-11",2022-08-29,Pass,2,S - Significant,Corrected During Inspection
CINEPLEX ODEON VARSITY CINEMAS CONC #2,Food Take Out,"55 BLOOR ST W, Unit-11",2023-06-30,Pass,2,,
CINEPLEX VIP,Restaurant,1025 THE QUEENSWAY,2022-06-20,Pass,2,,
CINEPLEX VIP,Restaurant,1025 THE QUEENSWAY,2023-05-04,Pass,2,,
CINEPLEX VIP,Restaurant,1025 THE QUEENSWAY,2023-10-17,Pass,2,,
CINEPLEX VIP CINEMAS,Restaurant,12 MARIE LABATTE RD,2022-06-10,Pass,3,M - Minor,Notice to Comply
CINEPLEX VIP CINEMAS,Restaurant,12 MARIE LABATTE RD,2022-06-10,Pass,3,S - Significant,Corrected During Inspection
CINEPLEX VIP CINEMAS,Restaurant,12 MARIE LABATTE RD,2023-05-30,Pass,3,S - Significant,Corrected During Inspection
CINEPLEX VIP CINEMAS,Restaurant,12 MARIE LABATTE RD,2023-05-30,Pass,3,M - Minor,Notice to Comply
CINEPLEX VIP CINEMAS,Restaurant,12 MARIE LABATTE RD,2023-05-30,Pass,3,M - Minor,Notice to Comply
CINEPLEX VIP CINEMAS,Restaurant,12 MARIE LABATTE RD,2023-12-16,Pass,3,M - Minor,Notice to Comply
CINEPLEX VIP CINEMAS,Restaurant,12 MARIE LABATTE RD,2023-12-16,Pass,3,M - Minor,Notice to Comply
CINEPLEX YONGE/DUNDAS +VIP,Restaurant,10 DUNDAS ST E,2022-07-06,Pass,3,S - Significant,Corrected During Inspection
CINEPLEX YONGE/DUNDAS +VIP,Restaurant,10 DUNDAS ST E,2022-07-06,Pass,3,S - Significant,Corrected During Inspection
CINEPLEX YONGE/DUNDAS +VIP,Restaurant,10 DUNDAS ST E,2023-01-11,Pass,3,,
CINEPLEX YONGE/DUNDAS +VIP,Restaurant,10 DUNDAS ST E,2023-05-01,Pass,3,,
CINEPLEX YONGE/DUNDAS +VIP,Restaurant,10 DUNDAS ST E,2023-11-21,Pass,3,M - Minor,Notice to Comply
CINEPLEX- CONCESSION STAND,Food Take Out,2300 YONGE ST,2022-04-27,Pass,1,,
CINEPLEX- CONCESSION STAND,Food Take Out,2300 YONGE ST,2022-09-20,Pass,1,,
CINEPLEX- CONCESSION STAND,Food Take Out,2300 YONGE ST,2023-06-14,Pass,1,M - Minor,Notice to Comply
CINEPLEX- OUTTAKES,Food Take Out,2300 YONGE ST,2022-04-27,Pass,2,,
CINEPLEX- OUTTAKES,Food Take Out,2300 YONGE ST,2022-09-20,Pass,2,,
CINEPLEX- OUTTAKES,Food Take Out,2300 YONGE ST,2023-06-14,Pass,2,,
CINEPLEX- VIP CINEMAS,Restaurant,2300 YONGE ST,2022-04-27,Pass,2,,
CINEPLEX- VIP CINEMAS,Restaurant,2300 YONGE ST,2022-09-20,Pass,2,,
CINEPLEX- VIP CINEMAS,Restaurant,2300 YONGE ST,2023-06-14,Pass,2,M - Minor,Notice to Comply
CINEPLEX- VIP CINEMAS CONCESSIONS,Food Take Out,2300 YONGE ST,2022-04-27,Pass,1,,
CINEPLEX- VIP CINEMAS CONCESSIONS,Food Take Out,2300 YONGE ST,2022-09-20,Pass,1,,
CINEPLEX- VIP CINEMAS CONCESSIONS,Food Take Out,2300 YONGE ST,2023-06-14,Pass,1,,
CINEPLEX-CINEMAS YONGE & DUNDAS,Food Take Out,10 DUNDAS ST E,2022-07-06,Pass,2,M - Minor,Notice to Comply
CINEPLEX-CINEMAS YONGE & DUNDAS,Food Take Out,10 DUNDAS ST E,2022-07-06,Pass,2,S - Significant,Corrected During Inspection
CINEPLEX-CINEMAS YONGE & DUNDAS,Food Take Out,10 DUNDAS ST E,2023-01-11,Pass,2,,
CINEPLEX-CINEMAS YONGE & DUNDAS,Food Take Out,10 DUNDAS ST E,2023-07-18,Pass,2,,
CINESPHERE SNACK BAR,Food Take Out,955 LAKE SHORE BLVD W,2022-06-22,Pass,1,,
CINNABON,Food Take Out,900 DUFFERIN ST,2023-02-23,Pass,2,NA - Not Applicable,Notice to Comply
CINNABON,Food Take Out,900 DUFFERIN ST,2023-11-03,Pass,2,,
CINNABON,Food Take Out,"1800 SHEPPARD AVE E, Unit-2024A",2022-05-12,Pass,2,,
CINNABON,Food Take Out,"1800 SHEPPARD AVE E, Unit-2024A",2023-02-06,Pass,2,,
CINNABON,Food Take Out,"1800 SHEPPARD AVE E, Unit-2024A",2023-07-20,Pass,2,,
CINNABON,Food Take Out,"1800 SHEPPARD AVE E, Unit-2024A",2024-01-10,Pass,2,,
CINNABON,Food Take Out,"2200 YONGE ST, Flr-LOWER",2023-04-26,Pass,2,,
CINNABON,Food Take Out,"2200 YONGE ST, Flr-LOWER",2023-10-16,Pass,2,,
CINNAHOLIC,Restaurant,319 DANFORTH AVE,2022-02-03,Pass,2,,
CINNAHOLIC,Restaurant,319 DANFORTH AVE,2023-03-30,Pass,2,NA - Not Applicable,Notice to Comply
CINNAHOLIC,Restaurant,319 DANFORTH AVE,2023-08-01,Pass,2,,
CINNAHOLIC,Restaurant,"2190 BLOOR ST W, Bldg--",2022-02-15,Pass,2,,
CINNAHOLIC,Restaurant,"2190 BLOOR ST W, Bldg--",2023-02-14,Pass,2,,
CINNAHOLIC,Restaurant,"2190 BLOOR ST W, Bldg--",2023-07-06,Pass,2,,
CINQ FOODS,Food Caterer,"11 CARLAW AVE, Unit-#5",2022-05-09,Pass,3,,
CINQ FOODS,Food Caterer,"11 CARLAW AVE, Unit-#5",2023-02-21,Pass,3,,
CINQ FOODS,Food Caterer,"11 CARLAW AVE, Unit-#5",2023-05-30,Pass,3,M - Minor,Notice to Comply
CINQ FOODS,Food Caterer,"11 CARLAW AVE, Unit-#5",2023-11-09,Pass,3,,
CIRCLE  K  52483,Food Store (Convenience/Variety),"515 DREWRY AVE, Bldg-1",2022-07-29,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),150 DUPONT ST,2022-11-10,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),150 DUPONT ST,2023-04-13,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),280 SCARLETT RD,2022-05-06,Pass,1,M - Minor,Notice to Comply
CIRCLE K,Food Store (Convenience/Variety),280 SCARLETT RD,2022-05-06,Pass,1,M - Minor,Notice to Comply
CIRCLE K,Food Store (Convenience/Variety),280 SCARLETT RD,2023-06-23,Pass,1,NA - Not Applicable,Notice to Comply
CIRCLE K,Food Store (Convenience/Variety),381 MOUNT PLEASANT RD,2022-06-20,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),381 MOUNT PLEASANT RD,2023-03-16,Pass,1,M - Minor,Notice to Comply
CIRCLE K,Food Store (Convenience/Variety),2244 BLOOR ST W,2022-03-03,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),2244 BLOOR ST W,2023-12-01,Pass,1,,
CIRCLE K,Food Take Out,1309 LAWRENCE AVE E,2022-06-29,Pass,1,M - Minor,Notice to Comply
CIRCLE K,Food Take Out,1309 LAWRENCE AVE E,2023-10-30,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),2428 ISLINGTON AVE,2022-06-02,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),2428 ISLINGTON AVE,2023-03-24,Pass,1,,
CIRCLE K,Food Take Out,843 DON MILLS RD,2022-03-21,Pass,1,,
CIRCLE K,Food Take Out,843 DON MILLS RD,2023-02-16,Pass,1,C - Crucial,Notice to Comply
CIRCLE K,Food Take Out,843 DON MILLS RD,2023-02-16,Pass,1,S - Significant,Notice to Comply
CIRCLE K,Food Take Out,843 DON MILLS RD,2023-02-21,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),1688 ALBION RD,2022-03-15,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),11 PLEASANT BLVD,2022-08-17,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),4751 LESLIE ST,2022-08-04,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),4751 LESLIE ST,2023-08-16,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),1840 BAYVIEW AVE,2022-07-29,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),1840 BAYVIEW AVE,2023-09-18,Pass,1,M - Minor,Notice to Comply
CIRCLE K,Food Store (Convenience/Variety),948 ST CLAIR AVE W,2022-09-22,Pass,2,,
CIRCLE K,Food Store (Convenience/Variety),948 ST CLAIR AVE W,2023-02-06,Pass,2,,
CIRCLE K,Food Store (Convenience/Variety),948 ST CLAIR AVE W,2023-07-20,Pass,2,,
CIRCLE K,Food Store (Convenience/Variety),948 ST CLAIR AVE W,2023-10-20,Pass,2,,
CIRCLE K,Food Store (Convenience/Variety),1505 STEELES AVE E,2022-08-02,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),1500 FINCH AVE E,2022-08-16,Pass,1,M - Minor,Notice to Comply
CIRCLE K,Food Store (Convenience/Variety),1500 FINCH AVE E,2023-12-12,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),5551 FINCH AVE E,2022-11-14,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),3600 SHEPPARD AVE E,2022-10-14,Pass,1,M - Minor,Corrected During Inspection
CIRCLE K,Food Store (Convenience/Variety),3600 SHEPPARD AVE E,2022-10-14,Pass,1,M - Minor,Notice to Comply
CIRCLE K,Food Store (Convenience/Variety),3600 SHEPPARD AVE E,2023-09-08,Pass,1,,
CIRCLE K,Food Store (Convenience/Variety),"250 THE QUEENSWAY, Bldg-1",2022-06-17,Pass,2,M - Minor,Notice to Comply
CIRCLE K,Food Store (Convenience/Variety),"250 THE QUEENSWAY, Bldg-1",2023-02-08,Pass,2,,
CIRCLE K,Food Store (Convenience/Variety),"250 THE QUEENSWAY, Bldg-1",2023-07-24,Pass,2,,
CIRCLE K,Food Store (Convenience/Variety),4696 YONGE ST,2022-10-14,Pass,1,,
CIRCLE K,Food Take Out,1865 AVENUE RD,2022-10-14,Pass,1,M - Minor,Notice to Comply
CIRCLE K,Food Take Out,1865 AVENUE RD,2023-12-05,Pass,1,M - Minor,Notice to Comply
CIRCLE K,Food Take Out,581 PARLIAMENT ST,2022-08-22,Pass,1,M - Minor,Notice to Comply
CIRCLE K,Food Store (Convenience/Variety),6000 DUFFERIN ST,2022-11-01,Pass,1,M - Minor,Notice to Comply
CIRCLE K,Food Store (Convenience/Variety),6000 DUFFERIN ST,2022-11-01,Pass,1,M - Minor,Notice to Comply
CIRCLE K,Food Store (Convenience/Variety),6000 DUFFERIN ST,2022-11-01,Pass,1,S - Significant,Corrected During Inspection
CIRCLE K,Food Store (Convenience/Variety),6000 DUFFERIN ST,2022-11-01,Pass,1,M - Minor,Notice to Comply
CIRCLE K,Food Store (Convenience/Variety),6000 DUFFERIN ST,2023-08-02,Pass,1,S - Significant,Corrected During Inspection
CIRCLE K,Food Store (Convenience/Variety),3800 KINGSTON RD,2022-11-07,Pass,1,M - Minor,Notice to Comply
CIRCLE K,Food Store (Convenience/Variety),3800 KINGSTON RD,2022-11-07,Pass,1,M - Minor,Notice to Comply
